"","Primary_Key","temp","weather_type","Direction","avg_travel_time","avg_speed","no_of_streetcars","avg_delay","no_of_delays","weekday","time_of_day","pilot_nonpilot","weekday_c","time_of_day_c","weather_type_c","pilot_nonpilot_bi"
"186","2017-01-05 22:00",-8.9,"Sunny/Overcast","EAST ",14.6264705882353,10.6988235294118,17,NA,NA,"Thursday","EVENING (8pm-10pm)","Non Pilot",3,3,13,1
"187","2017-01-05 22:00",-8.9,"Sunny/Overcast","WEST",16.934,9.86066666666667,15,NA,NA,"Thursday","EVENING (8pm-10pm)","Non Pilot",3,3,13,1
"188","2017-01-05 23:00",-9.4,"Sunny/Overcast","EAST ",13.2436363636364,11.9572727272727,11,NA,NA,"Thursday","LATE (11pm-2am)","Non Pilot",3,4,13,1
"189","2017-01-05 23:00",-9.4,"Sunny/Overcast","WEST",12.6133333333333,12.38,12,NA,NA,"Thursday","LATE (11pm-2am)","Non Pilot",3,4,13,1
"190","2017-01-06 00:00",-9.7,"Sunny/Overcast","EAST ",17.195,8.8925,12,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"191","2017-01-06 00:00",-9.7,"Sunny/Overcast","WEST",18.7044444444444,8.14666666666667,9,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"192","2017-01-06 01:00",-9.9,"Sunny/Overcast","EAST ",18.96125,8.35375,8,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"193","2017-01-06 01:00",-9.9,"Sunny/Overcast","WEST",23.667,7.4,10,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"194","2017-01-06 02:00",-10.2,"Sunny/Overcast","EAST ",16,10.4066666666667,3,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"195","2017-01-06 02:00",-10.2,"Sunny/Overcast","WEST",24.335,6.935,2,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"196","2017-01-06 03:00",-10.3,"Sunny/Overcast","EAST ",13.665,11.33,2,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"197","2017-01-06 04:00",-10.6,"Sunny/Overcast",NA,NA,NA,NA,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"198","2017-01-06 05:00",-10.9,"Sunny/Overcast","EAST ",10.67,14.55,1,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"199","2017-01-06 05:00",-10.9,"Sunny/Overcast","WEST",11.33,13.38,1,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"200","2017-01-06 06:00",-11,"Sunny/Overcast","EAST ",11.7075,13.16875,8,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"201","2017-01-06 06:00",-11,"Sunny/Overcast","WEST",10.3335714285714,15.2414285714286,14,NA,NA,"Friday","EARLY(3AM - 6AM)","Non Pilot",1,2,13,1
"202","2017-01-06 07:00",-11.3,"Sunny/Overcast","EAST ",13.6980952380952,11.502380952381,21,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"203","2017-01-06 07:00",-11.3,"Sunny/Overcast","WEST",11.8552173913043,13.284347826087,23,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"204","2017-01-06 08:00",-11.5,"Sunny/Overcast","EAST ",13.5130769230769,11.4723076923077,26,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"205","2017-01-06 08:00",-11.5,"Sunny/Overcast","WEST",12.9255555555556,12.4003703703704,27,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"206","2017-01-06 09:00",-10.8,"Sunny/Overcast","EAST ",13.8272413793103,11.2579310344828,29,5,1,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"207","2017-01-06 09:00",-10.8,"Sunny/Overcast","WEST",13.8810714285714,11.0321428571429,28,5,1,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"208","2017-01-06 10:00",-9.1,"Sunny/Overcast","EAST ",14.4,11.038,20,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"209","2017-01-06 10:00",-9.1,"Sunny/Overcast","WEST",13.8336363636364,11.3940909090909,22,NA,NA,"Friday","AM (7am-10am)","Non Pilot",1,1,13,1
"210","2017-01-06 11:00",-8.2,"Sunny/Overcast","EAST ",14.1105555555556,11.2772222222222,18,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"211","2017-01-06 11:00",-8.2,"Sunny/Overcast","WEST",13.7889473684211,11.5052631578947,19,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"212","2017-01-06 12:00",-6.8,"Sunny/Overcast","EAST ",13.87,11.3955555555556,18,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"213","2017-01-06 12:00",-6.8,"Sunny/Overcast","WEST",13.2955555555556,11.6183333333333,18,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"214","2017-01-06 13:00",-6.1,"Sunny/Overcast","EAST ",14.7033333333333,10.7883333333333,18,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"215","2017-01-06 13:00",-6.1,"Sunny/Overcast","WEST",13.1958823529412,11.5223529411765,17,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"216","2017-01-06 14:00",-6.8,"Sunny/Overcast","EAST ",15.313125,10.073125,16,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"217","2017-01-06 14:00",-6.8,"Sunny/Overcast","WEST",15.040625,10.409375,16,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"218","2017-01-06 15:00",-6.3,"Sunny/Overcast","EAST ",14.2105263157895,11.0994736842105,19,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"219","2017-01-06 15:00",-6.3,"Sunny/Overcast","WEST",15.075,10.1016666666667,18,NA,NA,"Friday","MID (11am-3pm)","Non Pilot",1,5,13,1
"220","2017-01-06 16:00",-7.1,"Sunny/Overcast","EAST ",14.4557894736842,11.2152631578947,19,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"221","2017-01-06 16:00",-7.1,"Sunny/Overcast","WEST",14.9708695652174,10.48,23,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"222","2017-01-06 17:00",-8.3,"Sunny/Overcast","EAST ",17.2594444444444,9.54555555555556,18,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"223","2017-01-06 17:00",-8.3,"Sunny/Overcast","WEST",18.2175,9.364,20,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"224","2017-01-06 18:00",-8.9,"Sunny/Overcast","EAST ",16.034,9.821,20,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"225","2017-01-06 18:00",-8.9,"Sunny/Overcast","WEST",18.2633333333333,8.88916666666667,24,NA,NA,"Friday","PM (4pm-7pm)","Non Pilot",1,6,13,1
"226","2017-01-06 19:00",-9.3,"Sunny/Overcast","EAST ",14.1868,11.2512,25,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"227","2017-01-06 19:00",-9.3,"Sunny/Overcast","WEST",15.7942857142857,9.92523809523809,21,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"228","2017-01-06 20:00",-9.4,"Sunny/Overcast","EAST ",14.2978947368421,11.1394736842105,19,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"229","2017-01-06 20:00",-9.4,"Sunny/Overcast","WEST",15.2893333333333,10.01,15,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"230","2017-01-06 21:00",-9.6,"Sunny/Overcast","EAST ",14.756,10.5553333333333,15,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"231","2017-01-06 21:00",-9.6,"Sunny/Overcast","WEST",14.770625,10.399375,16,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"232","2017-01-06 22:00",-10.2,"Sunny/Overcast","EAST ",16.938125,9.629375,16,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"233","2017-01-06 22:00",-10.2,"Sunny/Overcast","WEST",21.77,7.64461538461538,13,NA,NA,"Friday","EVENING (8pm-10pm)","Non Pilot",1,3,13,1
"234","2017-01-06 23:00",-10.4,"Sunny/Overcast","EAST ",14.63,11.0677777777778,9,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"235","2017-01-06 23:00",-10.4,"Sunny/Overcast","WEST",17.3027272727273,9.15272727272727,11,NA,NA,"Friday","LATE (11pm-2am)","Non Pilot",1,4,13,1
"284","2017-01-09 00:00",-8.3,"Sunny/Overcast","EAST ",11.8891666666667,13.5158333333333,12,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"285","2017-01-09 00:00",-8.3,"Sunny/Overcast","WEST",10.3341666666667,14.9883333333333,12,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"286","2017-01-09 01:00",-7.8,"Snow","EAST ",11.1108333333333,14.5433333333333,12,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,12,1
"287","2017-01-09 01:00",-7.8,"Snow","WEST",9.934,15.582,10,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,12,1
"288","2017-01-09 02:00",-7.7,"Sunny/Overcast","EAST ",10.335,15.1575,4,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"289","2017-01-09 02:00",-7.7,"Sunny/Overcast","WEST",10.11,16.55,3,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"290","2017-01-09 03:00",-7.1,"Sunny/Overcast","EAST ",10.67,15.44,2,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"291","2017-01-09 03:00",-7.1,"Sunny/Overcast","WEST",10,15.4,2,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"292","2017-01-09 04:00",-6.5,"Sunny/Overcast",NA,NA,NA,NA,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"293","2017-01-09 05:00",-6.8,"Sunny/Overcast","EAST ",10.67,14.59,1,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"294","2017-01-09 05:00",-6.8,"Sunny/Overcast","WEST",12.67,12,1,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,13,1
"295","2017-01-09 06:00",-5.8,"Snow","EAST ",12.54125,12.3475,8,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,12,1
"296","2017-01-09 06:00",-5.8,"Snow","WEST",10.8092857142857,14.7878571428571,14,NA,NA,"Monday","EARLY(3AM - 6AM)","Non Pilot",2,2,12,1
"297","2017-01-09 07:00",-5.1,"Snow","EAST ",14.4778260869565,10.994347826087,23,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"298","2017-01-09 07:00",-5.1,"Snow","WEST",11.5759090909091,13.3295454545455,22,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"299","2017-01-09 08:00",-5.2,"Snow","EAST ",15.0983333333333,10.3070833333333,24,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"300","2017-01-09 08:00",-5.2,"Snow","WEST",13.5703225806452,11.1906451612903,31,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"301","2017-01-09 09:00",-5,"Snow","EAST ",15.9674193548387,9.90838709677419,31,6,1,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"302","2017-01-09 09:00",-5,"Snow","WEST",18.4230769230769,8.33384615384615,26,6,1,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"303","2017-01-09 10:00",-4.9,"Snow","EAST ",13.9573913043478,11.0604347826087,23,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"304","2017-01-09 10:00",-4.9,"Snow","WEST",13.0488888888889,11.9292592592593,27,NA,NA,"Monday","AM (7am-10am)","Non Pilot",2,1,12,1
"305","2017-01-09 11:00",-4.5,"Snow","EAST ",13.7363157894737,11.3063157894737,19,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,12,1
"306","2017-01-09 11:00",-4.5,"Snow","WEST",11.7942857142857,12.9061904761905,21,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,12,1
"307","2017-01-09 12:00",-3.5,"Sunny/Overcast","EAST ",15.0175,10.4705,20,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"308","2017-01-09 12:00",-3.5,"Sunny/Overcast","WEST",12.5933333333333,12.1405555555556,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"309","2017-01-09 13:00",-2.9,"Sunny/Overcast","EAST ",14.5694117647059,10.68,17,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"310","2017-01-09 13:00",-2.9,"Sunny/Overcast","WEST",13.6088235294118,11.4535294117647,17,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"311","2017-01-09 14:00",-3,"Sunny/Overcast","EAST ",14.7772222222222,10.6222222222222,18,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"312","2017-01-09 14:00",-3,"Sunny/Overcast","WEST",13.4915789473684,11.2315789473684,19,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"313","2017-01-09 15:00",-2.2,"Sunny/Overcast","EAST ",15.1,10.742,20,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"314","2017-01-09 15:00",-2.2,"Sunny/Overcast","WEST",15.0521052631579,10.2789473684211,19,NA,NA,"Monday","MID (11am-3pm)","Non Pilot",2,5,13,1
"315","2017-01-09 16:00",-2.3,"Sunny/Overcast","EAST ",15.2760869565217,10.4721739130435,23,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"316","2017-01-09 16:00",-2.3,"Sunny/Overcast","WEST",14.5984210526316,10.5984210526316,19,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"317","2017-01-09 17:00",-2.3,"Sunny/Overcast","EAST ",16.0004761904762,9.62428571428571,21,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"318","2017-01-09 17:00",-2.3,"Sunny/Overcast","WEST",16.8883333333333,9.3725,24,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"319","2017-01-09 18:00",-2.7,"Sunny/Overcast","EAST ",15.695652173913,10.4204347826087,23,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"320","2017-01-09 18:00",-2.7,"Sunny/Overcast","WEST",16.6268,9.5168,25,NA,NA,"Monday","PM (4pm-7pm)","Non Pilot",2,6,13,1
"321","2017-01-09 19:00",-2.6,"Sunny/Overcast","EAST ",13.8266666666667,11.5022222222222,27,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"322","2017-01-09 19:00",-2.6,"Sunny/Overcast","WEST",12.6945833333333,12.2579166666667,24,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"323","2017-01-09 20:00",-2,"Sunny/Overcast","EAST ",12.762380952381,12.6509523809524,21,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"324","2017-01-09 20:00",-2,"Sunny/Overcast","WEST",13.0768181818182,11.7090909090909,22,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"325","2017-01-09 21:00",-1.6,"Sunny/Overcast","EAST ",14.5773333333333,10.8113333333333,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"326","2017-01-09 21:00",-1.6,"Sunny/Overcast","WEST",12.3773333333333,12.356,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"327","2017-01-09 22:00",-1.4,"Sunny/Overcast","EAST ",12.866,12.4346666666667,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"328","2017-01-09 22:00",-1.4,"Sunny/Overcast","WEST",11.5333333333333,13.5886666666667,15,NA,NA,"Monday","EVENING (8pm-10pm)","Non Pilot",2,3,13,1
"329","2017-01-09 23:00",-1.2,"Sunny/Overcast","EAST ",11.4528571428571,13.695,14,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"330","2017-01-09 23:00",-1.2,"Sunny/Overcast","WEST",10.5907692307692,14.5592307692308,13,NA,NA,"Monday","LATE (11pm-2am)","Non Pilot",2,4,13,1
"331","2017-01-10 00:00",-1.2,"Sunny/Overcast","EAST ",12.199,12.917,10,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"332","2017-01-10 00:00",-1.2,"Sunny/Overcast","WEST",10.8075,14.275,12,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"333","2017-01-10 01:00",-0.9,"Sunny/Overcast","EAST ",10.6925,14.8783333333333,12,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"334","2017-01-10 01:00",-0.9,"Sunny/Overcast","WEST",10.0971428571429,15.6957142857143,7,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"335","2017-01-10 02:00",-0.7,"Sunny/Overcast","EAST ",9.89,15.6133333333333,3,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"336","2017-01-10 02:00",-0.7,"Sunny/Overcast","WEST",8.55333333333333,17.6366666666667,3,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,13,1
"337","2017-01-10 03:00",-0.3,"Sunny/Overcast","EAST ",12,13.18,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"338","2017-01-10 03:00",-0.3,"Sunny/Overcast","WEST",9.5,16.095,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,13,1
"339","2017-01-10 04:00",-0.8,"Snow",NA,NA,NA,NA,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,12,1
"340","2017-01-10 05:00",-0.4,"Snow","EAST ",11.67,13.395,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,12,1
"341","2017-01-10 05:00",-0.4,"Snow","WEST",11.5,13.23,2,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,12,1
"342","2017-01-10 06:00",-1.1,"Snow","EAST ",12.0014285714286,13.1814285714286,7,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,12,1
"343","2017-01-10 06:00",-1.1,"Snow","WEST",11.1442857142857,14.3514285714286,14,NA,NA,"Tuesday","EARLY(3AM - 6AM)","Non Pilot",4,2,12,1
"344","2017-01-10 07:00",-0.9,"Snow","EAST ",13.6363636363636,11.4222727272727,22,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"345","2017-01-10 07:00",-0.9,"Snow","WEST",12.07,12.9968421052632,19,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"346","2017-01-10 08:00",-1,"Snow","WEST",13.970303030303,11.1309090909091,33,4,1,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"347","2017-01-10 08:00",-1,"Snow","EAST ",16.1773333333333,9.706,15,4,1,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"348","2017-01-10 09:00",-0.8,"Snow","EAST ",17.979375,8.80125,32,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"349","2017-01-10 09:00",-0.8,"Snow","WEST",16.7715789473684,9.31578947368421,19,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"350","2017-01-10 10:00",-0.2,"Snow","EAST ",13.9204761904762,11.3433333333333,21,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"351","2017-01-10 10:00",-0.2,"Snow","WEST",14.6657692307692,10.7873076923077,26,NA,NA,"Tuesday","AM (7am-10am)","Non Pilot",4,1,12,1
"352","2017-01-10 11:00",0.7,"Sunny/Overcast","EAST ",14.3336842105263,11.1357894736842,19,5,1,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"353","2017-01-10 11:00",0.7,"Sunny/Overcast","WEST",12.7368421052632,12.1063157894737,19,5,1,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"354","2017-01-10 12:00",1.2,"Sunny/Overcast","EAST ",15.0188888888889,10.4188888888889,18,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"355","2017-01-10 12:00",1.2,"Sunny/Overcast","WEST",13.5366666666667,11.2566666666667,18,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,13,1
"356","2017-01-10 13:00",0.7,"Snow","EAST ",15.0005882352941,10.5176470588235,17,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,12,1
"357","2017-01-10 13:00",0.7,"Snow","WEST",13.8705555555556,10.9716666666667,18,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,12,1
"358","2017-01-10 14:00",0.5,"Snow","EAST ",15.4994444444444,10.2844444444444,18,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,12,1
"359","2017-01-10 14:00",0.5,"Snow","WEST",13.9831578947368,11.0305263157895,19,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,12,1
"360","2017-01-10 15:00",1.3,"Rain,Fog","EAST ",15.2005,10.5855,20,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,10,1
"361","2017-01-10 15:00",1.3,"Rain,Fog","WEST",15.3868421052632,9.95105263157895,19,NA,NA,"Tuesday","MID (11am-3pm)","Non Pilot",4,5,10,1
"362","2017-01-10 16:00",2.1,"Rain","EAST ",14.7068,10.906,25,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,9,1
"363","2017-01-10 16:00",2.1,"Rain","WEST",15.1515,10.1965,20,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,9,1
"364","2017-01-10 17:00",2.8,"Rain","EAST ",17.8705555555556,8.77111111111111,18,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,9,1
"365","2017-01-10 17:00",2.8,"Rain","WEST",16.8113043478261,9.35739130434783,23,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,9,1
"366","2017-01-10 18:00",3.2,"Moderate Rain","EAST ",18.0132,9.1884,25,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,6,1
"367","2017-01-10 18:00",3.2,"Moderate Rain","WEST",18.3448148148148,8.62814814814815,27,NA,NA,"Tuesday","PM (4pm-7pm)","Non Pilot",4,6,6,1
"368","2017-01-10 19:00",3.8,"Rain,Fog","EAST ",14.09625,11.1883333333333,24,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"369","2017-01-10 19:00",3.8,"Rain,Fog","WEST",13.6033333333333,11.812380952381,21,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"370","2017-01-10 20:00",4.4,"Rain,Fog","EAST ",14.594347826087,10.7326086956522,23,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"371","2017-01-10 20:00",4.4,"Rain,Fog","WEST",15.0904545454545,10.3981818181818,22,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"372","2017-01-10 21:00",5.3,"Rain","EAST ",15.334,10.3013333333333,15,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,9,1
"373","2017-01-10 21:00",5.3,"Rain","WEST",13.813125,11.06375,16,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,9,1
"374","2017-01-10 22:00",6.7,"Rain,Fog","EAST ",14.25,11.12,16,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"375","2017-01-10 22:00",6.7,"Rain,Fog","WEST",12.4716666666667,12.5183333333333,12,NA,NA,"Tuesday","EVENING (8pm-10pm)","Non Pilot",4,3,10,1
"376","2017-01-10 23:00",6.1,"Rain","EAST ",12.3066666666667,12.8541666666667,12,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,9,1
"377","2017-01-10 23:00",6.1,"Rain","WEST",12.5130769230769,12.4553846153846,13,NA,NA,"Tuesday","LATE (11pm-2am)","Non Pilot",4,4,9,1
"378","2017-01-11 00:00",7,"Sunny/Overcast","EAST ",12.5136363636364,12.7,11,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"379","2017-01-11 00:00",7,"Sunny/Overcast","WEST",11.5275,13.3358333333333,12,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"380","2017-01-11 01:00",6.6,"Rain,Fog","EAST ",11.4441666666667,14.4066666666667,12,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,10,1
"381","2017-01-11 01:00",6.6,"Rain,Fog","WEST",10.1844444444444,15.0133333333333,9,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,10,1
"382","2017-01-11 02:00",5.1,"Sunny/Overcast","EAST ",11.1675,14.5,4,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"383","2017-01-11 02:00",5.1,"Sunny/Overcast","WEST",9.33666666666667,18.0466666666667,3,NA,NA,"Wednesday","LATE (11pm-2am)","Non Pilot",5,4,13,1
"384","2017-01-11 03:00",4.5,"Sunny/Overcast","EAST ",10.83,14.27,2,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"385","2017-01-11 03:00",4.5,"Sunny/Overcast","WEST",12.17,13.4,2,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"386","2017-01-11 04:00",4.1,"Sunny/Overcast",NA,NA,NA,NA,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"387","2017-01-11 05:00",3.6,"Sunny/Overcast","EAST ",11.665,13.35,2,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"388","2017-01-11 05:00",3.6,"Sunny/Overcast","WEST",11.67,14.3,1,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"389","2017-01-11 06:00",2.9,"Sunny/Overcast","EAST ",13.0471428571429,12.6842857142857,7,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"390","2017-01-11 06:00",2.9,"Sunny/Overcast","WEST",11.0283333333333,14.6183333333333,12,NA,NA,"Wednesday","EARLY(3AM - 6AM)","Non Pilot",5,2,13,1
"391","2017-01-11 07:00",2.3,"Sunny/Overcast","EAST ",13.9090909090909,11.4904545454545,22,NA,NA,"Wednesday","AM (7am-10am)","Non Pilot",5,1,13,1
"392","2017-01-11 07:00",2.3,"Sunny/Overcast","WEST",12.1941666666667,12.67375,24,NA,NA,"Wednesday","AM (7am-10am)","Non Pilot",5,1,13,1
"393","2017-01-11 08:00",2.2,"Sunny/Overcast","EAST ",14.555,10.67875,24,NA,NA,"Wednesday","AM (7am-10am)","Non Pilot",5,1,13,1
