Date/Time,Year,Month,Day,Time,Temp (øC),Temp Flag,Dew Point Temp (øC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
########,2017,6,21,5:00,12.9,,12.3,,96,,23,,8,,16.1,,100.4,,,,,,NA
########,2017,6,21,6:00,12.9,,12.3,,96,,22,,13,,12.9,,100.43,,,,,,NA
########,2017,6,21,7:00,14.2,,13,,92,,24,,13,,16.1,,100.46,,,,,,NA
########,2017,6,21,8:00,15.1,,13.5,,90,,21,,15,,16.1,,100.48,,,,,,NA
########,2017,6,21,9:00,16.9,,14.4,,85,,22,,15,,16.1,,100.48,,,,,,NA
########,2017,6,21,10:00,17.3,,14.1,,82,,20,,18,,16.1,,100.52,,,,,,NA
########,2017,6,21,11:00,16.9,,14.4,,85,,19,,21,,16.1,,100.53,,,,,,NA
########,2017,6,21,12:00,17.2,,13.8,,80,,19,,21,,16.1,,100.52,,,,,,NA
########,2017,6,21,13:00,18,,13.9,,77,,19,,21,,16.1,,100.47,,,,,,NA
########,2017,6,21,14:00,19.1,,13.6,,70,,20,,21,,16.1,,100.45,,,,,,NA
########,2017,6,21,15:00,23.1,,12.2,,50,,28,,18,,16.1,,100.44,,25,,,,NA
########,2017,6,21,16:00,21.2,,12.5,,57,,21,,15,,16.1,,100.44,,,,,,NA
########,2017,6,21,17:00,19.3,,11.9,,62,,20,,17,,16.1,,100.45,,,,,,NA
########,2017,6,21,18:00,19,,12.8,,67,,18,,15,,16.1,,100.45,,,,,,NA
########,2017,6,21,19:00,17.4,,12.8,,74,,22,,8,,16.1,,100.48,,,,,,NA
########,2017,6,21,20:00,16.8,,12.4,,75,,18,,11,,16.1,,100.49,,,,,,NA
########,2017,6,21,21:00,17.3,,13.1,,76,,,,0,,16.1,,100.53,,,,,,NA
########,2017,6,21,22:00,16.3,,12.8,,79,,24,,4,,16.1,,100.55,,,,,,NA
########,2017,6,21,23:00,18.6,,12.3,,66,,32,,8,,16.1,,100.55,,,,,,NA
########,2017,6,22,0:00,13.9,,11.7,,86,,25,,8,,16.1,,100.59,,,,,,NA
########,2017,6,22,1:00,15.4,,12.2,,81,,25,,4,,16.1,,100.57,,,,,,NA
########,2017,6,22,2:00,16,,12.4,,79,,29,,8,,16.1,,100.57,,,,,,NA
########,2017,6,22,3:00,14.3,,12.4,,88,,27,,8,,16.1,,100.57,,,,,,NA
########,2017,6,22,4:00,13.1,,11.8,,92,,25,,4,,16.1,,100.54,,,,,,NA
########,2017,6,22,5:00,13.8,,11.9,,88,,,,0,,16.1,,100.57,,,,,,NA
########,2017,6,22,6:00,15.9,,13.9,,88,,10,,5,,16.1,,100.58,,,,,,NA
########,2017,6,22,7:00,17.2,,13.8,,80,,20,,9,,16.1,,100.62,,,,,,NA
########,2017,6,22,8:00,17.1,,13.1,,77,,17,,5,,16.1,,100.58,,,,,,NA
########,2017,6,22,9:00,17.1,,13.5,,79,,24,,4,,16.1,,100.59,,,,,,NA
########,2017,6,22,10:00,17.8,,13.9,,78,,,M,4,,16.1,,100.59,,,,,,NA
########,2017,6,22,11:00,16.9,,14.6,,86,,12,,8,,16.1,,100.5,,,,,,Rain
########,2017,6,22,12:00,17.8,,15.6,,87,,15,,9,,16.1,,100.34,,,,,,NA
########,2017,6,22,13:00,17.5,,15.3,,87,,20,,9,,16.1,,100.23,,,,,,NA
########,2017,6,22,14:00,19.2,,16.1,,82,,21,,5,,16.1,,100.2,,,,,,NA
########,2017,6,22,15:00,21.1,,15.8,,71,,12,,9,,16.1,,100.15,,26,,,,NA
########,2017,6,22,16:00,17.6,,15.4,,87,,8,,17,,16.1,,100.12,,,,,,NA
########,2017,6,22,17:00,18.3,,15.8,,85,,8,,21,,16.1,,100.09,,,,,,NA
########,2017,6,22,18:00,18.3,,16.2,,87,,6,,21,,16.1,,100.02,,,,,,NA
########,2017,6,22,19:00,18.1,,15.8,,86,,7,,21,,16.1,,99.98,,,,,,NA
########,2017,6,22,20:00,17.9,,15.9,,88,,8,,17,,16.1,,99.92,,,,,,NA
########,2017,6,22,21:00,18.1,,16.1,,88,,8,,18,,16.1,,99.9,,,,,,NA
########,2017,6,22,22:00,18.5,,16.5,,88,,8,,11,,16.1,,99.87,,,,,,NA
########,2017,6,22,23:00,18.8,,17,,89,,20,,8,,16.1,,99.87,,,,,,"Thunderstorms,Rain"
########,2017,6,23,0:00,19.9,,18.6,,92,,24,,5,,16.1,,99.8,,,,,,NA
########,2017,6,23,1:00,19.2,,18.4,,95,,32,,9,,2.4,,99.77,,,,,,"Thunderstorms,Rain,Fog"
########,2017,6,23,2:00,18.6,,18.1,,97,,19,,5,,3.2,,99.67,,,,,,"Rain,Fog"
########,2017,6,23,3:00,18.9,,18.6,,98,,27,,9,,2,,99.69,,,,,,"Thunderstorms,Rain,Fog"
########,2017,6,23,4:00,19.6,,19.3,,98,,18,,8,,11.3,,99.61,,,,,,Rain
########,2017,6,23,5:00,19.4,,19.1,,98,,6,,8,,4,,99.54,,,,,,Fog
########,2017,6,23,6:00,19,,18.7,,98,,7,,9,,16.1,,99.5,,,,,,NA
########,2017,6,23,7:00,20,,19.5,,97,,17,,17,,16.1,,99.44,,27,,,,NA
########,2017,6,23,8:00,18.3,,17.7,,96,,19,,18,,6.4,,99.36,,,,,,"Rain,Fog"
########,2017,6,23,9:00,17.3,,17,,98,,22,,11,,4,,99.38,,,,,,"Rain,Fog"
########,2017,6,23,10:00,18,,17.7,,98,,21,,5,,16.1,,99.33,,,,,,Rain
########,2017,6,23,11:00,18.3,,18,,98,,,M,4,,16.1,,99.24,,,,,,Rain
########,2017,6,23,12:00,18.5,,18.2,,98,,25,,8,,1.6,,99.26,,,,,,Fog
########,2017,6,23,13:00,20.1,,19.4,,96,,15,,5,,16.1,,99.04,,27,,,,NA
########,2017,6,23,14:00,19,,17.1,,88,,22,,5,,16.1,,99.1,,,,,,NA
########,2017,6,23,15:00,21.3,,18.6,,85,,28,,8,,16.1,,99.07,,28,,,,NA
########,2017,6,23,16:00,22,,18.4,,80,,19,,8,,16.1,,99.03,,28,,,,NA
########,2017,6,23,17:00,21.5,,18.4,,82,,21,,5,,16.1,,99,,28,,,,NA
########,2017,6,23,18:00,20.5,,18.2,,87,,20,,8,,16.1,,99.02,,27,,,,NA
########,2017,6,23,19:00,24.4,,18.5,,69,,30,,17,,16.1,,99.11,,31,,,,NA
########,2017,6,23,20:00,23.4,,18.2,,72,,30,,13,,16.1,,99.13,,30,,,,NA
########,2017,6,23,21:00,22.7,,17.7,,73,,28,,15,,16.1,,99.23,,28,,,,NA
########,2017,6,23,22:00,21.9,,17.3,,75,,29,,13,,16.1,,99.29,,27,,,,NA
########,2017,6,23,23:00,21.8,,15.7,,68,,30,,18,,16.1,,99.35,,26,,,,NA
########,2017,6,24,0:00,21.1,,13.5,,62,,30,,17,,16.1,,99.36,,,,,,NA
########,2017,6,24,1:00,19.8,,12.7,,63,,31,,15,,16.1,,99.38,,,,,,NA
########,2017,6,24,2:00,18.5,,12.8,,69,,32,,15,,16.1,,99.38,,,,,,NA
########,2017,6,24,3:00,18.4,,12.5,,68,,31,,17,,16.1,,99.39,,,,,,NA
########,2017,6,24,4:00,17.8,,12.3,,70,,29,,13,,16.1,,99.46,,,,,,NA
########,2017,6,24,5:00,16.7,,12.5,,76,,27,,9,,16.1,,99.55,,,,,,NA
########,2017,6,24,6:00,18.3,,12.4,,68,,30,,9,,16.1,,99.62,,,,,,NA
########,2017,6,24,7:00,19.5,,11.6,,60,,29,,15,,16.1,,99.68,,,,,,NA
########,2017,6,24,8:00,20.8,,10.5,,51,,30,,24,,16.1,,99.73,,,,,,NA
########,2017,6,24,9:00,22.3,,10.4,,47,,28,,17,,16.1,,99.76,,,,,,NA
########,2017,6,24,10:00,23.1,,10.2,,44,,28,,34,,16.1,,99.79,,,,,,NA
########,2017,6,24,11:00,23.5,,11,,45,,28,,22,,16.1,,99.82,,25,,,,NA
########,2017,6,24,12:00,23,,11.5,,48,,27,,24,,16.1,,99.87,,25,,,,NA
########,2017,6,24,13:00,23.2,,11.4,,47,,27,,18,,16.1,,99.92,,25,,,,NA
########,2017,6,24,14:00,23.9,,11.5,,45,,26,,28,,16.1,,99.95,,26,,,,NA
########,2017,6,24,15:00,23.5,,11.3,,46,,26,,26,,16.1,,99.98,,25,,,,NA
########,2017,6,24,16:00,24.3,,11.7,,45,,29,,24,,16.1,,100,,26,,,,NA
########,2017,6,24,17:00,23,,10.6,,45,,30,,34,,16.1,,100.05,,25,,,,NA
########,2017,6,24,18:00,22.8,,11.5,,48,,30,,26,,16.1,,100.1,,25,,,,NA
########,2017,6,24,19:00,22.4,,11.7,,50,,28,,15,,16.1,,100.15,,25,,,,NA
########,2017,6,24,20:00,21.7,,11.8,,53,,28,,15,,16.1,,100.22,,,,,,NA
########,2017,6,24,21:00,17.6,,11.9,,69,,27,,5,,16.1,,100.31,,,,,,NA
########,2017,6,24,22:00,15.4,,11.8,,79,,25,,11,,16.1,,100.35,,,,,,NA
########,2017,6,24,23:00,15.1,,11.9,,81,,27,,11,,16.1,,100.36,,,,,,NA
########,2017,6,25,0:00,17,,11.9,,72,,32,,8,,16.1,,100.37,,,,,,NA
########,2017,6,25,1:00,15.6,,12,,79,,26,,8,,16.1,,100.4,,,,,,NA
########,2017,6,25,2:00,13.3,,11.4,,88,,22,,11,,16.1,,100.4,,,,,,NA
########,2017,6,25,3:00,13.3,,12.2,,93,,27,,8,,16.1,,100.38,,,,,,NA
########,2017,6,25,4:00,13.2,,12.3,,94,,23,,13,,16.1,,100.4,,,,,,NA
########,2017,6,25,5:00,12.7,,11.9,,95,,25,,5,,16.1,,100.41,,,,,,NA
########,2017,6,25,6:00,13.9,,12.6,,92,,23,,5,,16.1,,100.44,,,,,,NA
########,2017,6,25,7:00,14.9,,13.3,,90,,21,,15,,16.1,,100.46,,,,,,NA
########,2017,6,25,8:00,16.2,,13.2,,82,,20,,13,,16.1,,100.49,,,,,,NA
########,2017,6,25,9:00,16.7,,13.1,,79,,20,,21,,16.1,,100.47,,,,,,NA
########,2017,6,25,10:00,17.8,,12.8,,72,,19,,24,,16.1,,100.43,,,,,,NA
########,2017,6,25,11:00,14.3,,10.5,,78,,24,,43,,9.7,,100.5,,,,,,"Thunderstorms,Moderate Rain"
########,2017,6,25,12:00,17.3,,11.8,,70,,29,,24,,16.1,,100.47,,,,,,NA
########,2017,6,25,13:00,14.5,,10.4,,76,,22,,28,,12.9,,100.45,,,,,,"Thunderstorms,Rain"
########,2017,6,25,14:00,14.6,,11.5,,82,,19,,17,,16.1,,100.41,,,,,,NA
########,2017,6,25,15:00,19.8,,9.1,,50,,30,,22,,16.1,,100.41,,,,,,NA
########,2017,6,25,16:00,21,,9.1,,46,,31,,18,,16.1,,100.42,,,,,,NA
########,2017,6,25,17:00,20.1,,8.7,,47,,27,,22,,16.1,,100.42,,,,,,NA
########,2017,6,25,18:00,20.5,,9.3,,48,,27,,30,,16.1,,100.43,,,,,,NA
########,2017,6,25,19:00,19.9,,9.1,,49,,27,,26,,16.1,,100.48,,,,,,NA
########,2017,6,25,20:00,17.9,,9.5,,58,,27,,18,,16.1,,100.52,,,,,,NA
########,2017,6,25,21:00,16.4,,10.4,,68,,26,,13,,16.1,,100.57,,,,,,NA
########,2017,6,25,22:00,13.3,,10,,80,,25,,11,,16.1,,100.59,,,,,,NA
########,2017,6,25,23:00,13.4,,10.1,,80,,25,,5,,16.1,,100.59,,,,,,NA
########,2017,6,26,0:00,12.8,,10,,83,,24,,9,,16.1,,100.57,,,,,,NA
########,2017,6,26,1:00,12.9,,10.6,,86,,23,,5,,16.1,,100.55,,,,,,NA
########,2017,6,26,2:00,12.2,,10.8,,91,,,M,4,,16.1,,100.51,,,,,,NA
########,2017,6,26,3:00,11.5,,9.9,,90,,25,,11,,16.1,,100.52,,,,,,NA
########,2017,6,26,4:00,12.4,,11.2,,92,,24,,8,,16.1,,100.52,,,,,,NA
########,2017,6,26,5:00,11.2,,10.1,,93,,25,,4,,16.1,,100.57,,,,,,NA
########,2017,6,26,6:00,14.7,,12.2,,85,,29,,5,,16.1,,100.58,,,,,,NA
########,2017,6,26,7:00,13.5,,11.7,,89,,22,,15,,16.1,,100.61,,,,,,NA
########,2017,6,26,8:00,13.7,,12.3,,91,,21,,15,,16.1,,100.62,,,,,,NA
########,2017,6,26,9:00,15,,12.7,,86,,20,,18,,16.1,,100.61,,,,,,NA
########,2017,6,26,10:00,16.4,,13.5,,83,,19,,17,,16.1,,100.57,,,,,,NA
########,2017,6,26,11:00,17.6,,13.3,,76,,17,,21,,16.1,,100.51,,,,,,NA
########,2017,6,26,12:00,18.6,,13,,69,,14,,13,,16.1,,100.43,,,,,,NA
########,2017,6,26,13:00,19.3,,12.7,,65,,16,,18,,16.1,,100.35,,,,,,NA
########,2017,6,26,14:00,16.6,,12.8,,78,,32,,17,,9.7,,100.37,,,,,,"Thunderstorms,Moderate Rain"
########,2017,6,26,15:00,14.5,,11.5,,82,,20,,22,,16.1,,100.45,,,,,,Rain
########,2017,6,26,16:00,17,,11.9,,72,,5,,15,,16.1,,100.47,,,,,,NA
########,2017,6,26,17:00,14.6,,11.8,,83,,8,,18,,16.1,,100.41,,,,,,NA
########,2017,6,26,18:00,14.4,,11.3,,81,,8,,18,,16.1,,100.41,,,,,,NA
########,2017,6,26,19:00,14.7,,11.3,,80,,11,,5,,16.1,,100.46,,,,,,NA
########,2017,6,26,20:00,13.8,,11.3,,85,,,M,4,,16.1,,100.4,,,,,,NA
########,2017,6,26,21:00,13.3,,10.9,,85,,,M,5,,16.1,,100.41,,,,,,NA
########,2017,6,26,22:00,12,,9.9,,87,,26,,8,,16.1,,100.45,,,,,,NA
########,2017,6,26,23:00,12.7,,9.9,,83,,26,,8,,16.1,,100.45,,,,,,NA
########,2017,6,27,0:00,13.7,,9.6,,76,,27,,11,,16.1,,100.41,,,,,,NA
########,2017,6,27,1:00,12.4,,9.4,,82,,27,,5,,16.1,,100.35,,,,,,NA
########,2017,6,27,2:00,12.4,,9.6,,83,,,,0,,16.1,,100.34,,,,,,NA
########,2017,6,27,3:00,13.1,,10.1,,82,,19,,11,,16.1,,100.38,,,,,,NA
########,2017,6,27,4:00,12.6,,9.8,,83,,26,,15,,16.1,,100.38,,,,,,NA
########,2017,6,27,5:00,13.8,,9.9,,77,,24,,9,,16.1,,100.38,,,,,,NA
########,2017,6,27,6:00,11.4,,10,,91,,21,,17,,16.1,,100.46,,,,,,Rain
########,2017,6,27,7:00,11.5,,10.4,,93,,23,,9,,12.9,,100.48,,,,,,NA
########,2017,6,27,8:00,11.7,,10.3,,91,,22,,8,,16.1,,100.49,,,,,,NA
########,2017,6,27,9:00,12.1,,10.5,,90,,22,,13,,16.1,,100.49,,,,,,NA
########,2017,6,27,10:00,14.2,,11.2,,82,,19,,15,,16.1,,100.47,,,,,,NA
########,2017,6,27,11:00,14.9,,11.6,,81,,18,,17,,16.1,,100.42,,,,,,NA
########,2017,6,27,12:00,14.8,,10.5,,75,,20,,24,,16.1,,100.39,,,,,,NA
########,2017,6,27,13:00,15.5,,12.3,,81,,28,,26,,16.1,,100.45,,,,,,Rain
########,2017,6,27,14:00,16.2,,12.2,,77,,29,,21,,16.1,,100.46,,,,,,Rain
########,2017,6,27,15:00,18.8,,11.5,,62,,33,,11,,16.1,,100.47,,,,,,NA
########,2017,6,27,16:00,19.1,,10.4,,57,,31,,21,,16.1,,100.49,,,,,,Thunderstorms
########,2017,6,27,17:00,20.8,,9.1,,47,,29,,26,,16.1,,100.48,,,,,,NA
########,2017,6,27,18:00,21,,7.6,,42,,29,,22,,16.1,,100.5,,,,,,NA
########,2017,6,27,19:00,20.1,,7.5,,44,,28,,18,,16.1,,100.57,,,,,,NA
########,2017,6,27,20:00,18.4,,7.5,,49,,28,,15,,16.1,,100.61,,,,,,NA
########,2017,6,27,21:00,16.4,,8.7,,60,,26,,8,,16.1,,100.68,,,,,,NA
########,2017,6,27,22:00,13.4,,8.5,,72,,23,,8,,16.1,,100.71,,,,,,NA
########,2017,6,27,23:00,12.7,,8.2,,74,,25,,5,,16.1,,100.73,,,,,,NA
########,2017,6,28,0:00,12,,9.1,,82,,21,,5,,16.1,,100.75,,,,,,NA
########,2017,6,28,1:00,11.9,,8.8,,81,,25,,8,,16.1,,100.75,,,,,,NA
########,2017,6,28,2:00,11.4,,9.2,,86,,21,,5,,16.1,,100.74,,,,,,NA
########,2017,6,28,3:00,11.7,,9.5,,86,,24,,4,,16.1,,100.74,,,,,,NA
########,2017,6,28,4:00,11.8,,9.7,,87,,26,,8,,16.1,,100.78,,,,,,NA
########,2017,6,28,5:00,11.3,,9.6,,89,,26,,8,,16.1,,100.82,,,,,,NA
########,2017,6,28,6:00,11.9,,10.2,,89,,22,,15,,16.1,,100.87,,,,,,NA
########,2017,6,28,7:00,13.2,,10.2,,82,,23,,8,,16.1,,100.85,,,,,,NA
########,2017,6,28,8:00,13.9,,10.7,,81,,22,,8,,16.1,,100.91,,,,,,NA
########,2017,6,28,9:00,14.8,,10.9,,77,,21,,5,,16.1,,100.94,,,,,,NA
########,2017,6,28,10:00,16.2,,12.3,,77,,21,,11,,16.1,,100.94,,,,,,NA
########,2017,6,28,11:00,17.1,,12.7,,75,,19,,9,,16.1,,100.92,,,,,,NA
########,2017,6,28,12:00,18.5,,12.6,,68,,19,,21,,16.1,,100.89,,,,,,NA
########,2017,6,28,13:00,19.4,,12,,62,,18,,22,,16.1,,100.87,,,,,,NA
########,2017,6,28,14:00,18.9,,12.4,,66,,18,,21,,16.1,,100.82,,,,,,NA
########,2017,6,28,15:00,20.2,,13.1,,63,,17,,22,,16.1,,100.75,,,,,,NA
########,2017,6,28,16:00,18.6,,13.4,,71,,18,,21,,16.1,,100.74,,,,,,NA
########,2017,6,28,17:00,17.2,,12.4,,73,,20,,22,,16.1,,100.7,,,,,,NA
########,2017,6,28,18:00,16.6,,12.2,,75,,19,,21,,16.1,,100.65,,,,,,NA
########,2017,6,28,19:00,15.6,,11.7,,77,,25,,9,,16.1,,100.65,,,,,,NA
########,2017,6,28,20:00,14.8,,10.9,,77,,22,,9,,16.1,,100.64,,,,,,NA
########,2017,6,28,21:00,15.1,,11.5,,79,,21,,9,,16.1,,100.65,,,,,,NA
########,2017,6,28,22:00,14.3,,11.8,,85,,24,,8,,16.1,,100.65,,,,,,NA
########,2017,6,28,23:00,14.6,,11.8,,83,,25,,11,,16.1,,100.67,,,,,,NA
########,2017,6,29,0:00,15,,11.6,,80,,27,,5,,16.1,,100.7,,,,,,NA
########,2017,6,29,1:00,14.3,,11.7,,84,,,M,4,,16.1,,100.72,,,,,,Rain
########,2017,6,29,2:00,14,,12.6,,91,,5,,4,,12.9,,100.71,,,,,,Rain
########,2017,6,29,3:00,14.2,,13.3,,94,,8,,15,,9.7,,100.6,,,,,,"Rain,Fog"
########,2017,6,29,4:00,13.8,,12.7,,93,,7,,21,,16.1,,100.5,,,,,,NA
########,2017,6,29,5:00,14.4,,12.8,,90,,7,,21,,16.1,,100.5,,,,,,NA
########,2017,6,29,6:00,15.6,,13.8,,89,,7,,22,,16.1,,100.41,,,,,,NA
########,2017,6,29,7:00,15.3,,14,,92,,10,,13,,16.1,,100.35,,,,,,NA
########,2017,6,29,8:00,15.9,,14.5,,91,,7,,9,,16.1,,100.34,,,,,,NA
########,2017,6,29,9:00,16.6,,15.1,,91,,8,,13,,16.1,,100.31,,,,,,Rain
########,2017,6,29,10:00,15.9,,14.3,,90,,9,,9,,16.1,,100.3,,,,,,NA
########,2017,6,29,11:00,15.7,,14.9,,95,,8,,9,,16.1,,100.26,,,,,,NA
########,2017,6,29,12:00,17.2,,15.2,,88,,8,,9,,16.1,,100.23,,,,,,NA
########,2017,6,29,13:00,17.5,,15.3,,87,,7,,5,,16.1,,100.2,,,,,,NA
########,2017,6,29,14:00,16.6,,14.8,,89,,7,,11,,16.1,,100.11,,,,,,NA
########,2017,6,29,15:00,18.5,,16,,85,,8,,11,,16.1,,100.12,,,,,,NA
########,2017,6,29,16:00,20.5,,16.8,,79,,6,,9,,16.1,,100.1,,26,,,,NA
########,2017,6,29,17:00,21.1,,16.8,,76,,21,,5,,16.1,,100.07,,26,,,,NA
########,2017,6,29,18:00,20.8,,16,,74,,21,,17,,16.1,,100,,25,,,,NA
########,2017,6,29,19:00,19.4,,15.7,,79,,26,,15,,16.1,,100.01,,,,,,NA
########,2017,6,29,20:00,18.1,,14.8,,81,,27,,11,,16.1,,99.99,,,,,,NA
########,2017,6,29,21:00,17.7,,14.6,,82,,27,,8,,16.1,,100.02,,,,,,NA
########,2017,6,29,22:00,17.6,,15.2,,86,,26,,13,,16.1,,100.02,,,,,,NA
########,2017,6,29,23:00,16.8,,14.5,,86,,25,,9,,16.1,,100.02,,,,,,NA
########,2017,6,30,0:00,15.5,,13.9,,90,,23,,9,,16.1,,100.06,,,,,,NA
########,2017,6,30,1:00,16.3,,14.9,,91,,26,,11,,16.1,,100.09,,,,,,NA
########,2017,6,30,2:00,15.2,,13.9,,92,,21,,8,,16.1,,100.1,,,,,,NA
########,2017,6,30,3:00,15.1,,14.1,,94,,,M,4,,8.1,,100.06,,,,,,Fog
########,2017,6,30,4:00,16.1,,15.2,,94,,21,,5,,8.1,,100.05,,,,,,Fog
########,2017,6,30,5:00,15.5,,15,,97,,26,,15,,2,,100.17,,,,,,Fog
########,2017,6,30,6:00,17.9,,17.6,,98,,28,,8,,4,,100.14,,,,,,"Rain,Fog"
########,2017,6,30,7:00,17.3,,17.1,,99,,21,,8,,0.2,,100.13,,,,,,Fog
########,2017,6,30,8:00,16.9,,16.7,,99,,22,,8,,2,,100.18,,,,,,"Rain,Fog"
########,2017,6,30,9:00,16.3,,16.1,,99,,26,,8,,4.8,,100.2,,,,,,Fog
########,2017,6,30,10:00,17.5,,17.3,,98,,24,,8,,9.7,,100.14,,,,,,Fog
########,2017,6,30,11:00,16.6,,15.8,,95,,25,,13,,12.9,,100.17,,,,,,NA
########,2017,6,30,12:00,18.2,,17,,93,,22,,9,,16.1,,100.18,,,,,,NA
########,2017,6,30,13:00,18.9,,17,,89,,21,,17,,16.1,,100.17,,,,,,NA
########,2017,6,30,14:00,19.9,,16.9,,83,,20,,24,,16.1,,100.12,,,,,,NA
########,2017,6,30,15:00,21.1,,17.1,,78,,20,,22,,16.1,,100.05,,26,,,,NA
########,2017,6,30,16:00,21.2,,16.7,,75,,19,,21,,16.1,,100,,26,,,,NA
########,2017,6,30,17:00,20.9,,16.4,,75,,20,,22,,16.1,,100.01,,26,,,,NA
########,2017,6,30,18:00,19.2,,16.5,,84,,22,,17,,16.1,,100.05,,,,,,NA
########,2017,6,30,19:00,18.8,,16.1,,84,,26,,9,,16.1,,100.09,,,,,,NA
########,2017,6,30,20:00,18.6,,16.8,,89,,24,,8,,16.1,,100.1,,,,,,NA
########,2017,6,30,21:00,17.7,,16.6,,93,,23,,9,,16.1,,100.13,,,,,,NA
########,2017,6,30,22:00,18.5,,16.8,,90,,,M,4,,16.1,,100.12,,,,,,NA
########,2017,6,30,23:00,17.6,,16.1,,91,,25,,8,,16.1,,100.12,,,,,,NA
########,2017,7,1,0:00,18.1,,17,,93,,19,,5,,11.3,,100.18,,,,,,Rain
########,2017,7,1,1:00,17.7,,17.2,,97,,21,,8,,6.4,,100.09,,,,,,"Rain,Fog"
########,2017,7,1,2:00,18.5,,18,,97,,,M,4,,9.7,,100.03,,,,,,Fog
########,2017,7,1,3:00,18.1,,17.6,,97,,,M,4,,16.1,,100.03,,,,,,NA
########,2017,7,1,4:00,17.8,,17.3,,97,,,M,4,,9.7,,99.98,,,,,,Fog
########,2017,7,1,5:00,16.9,,16.4,,97,,,M,4,,9.7,,100.02,,,,,,Fog
########,2017,7,1,6:00,17.4,,17.1,,98,,30,,5,,16.1,,100.01,,,,,,NA
########,2017,7,1,7:00,18,,17.5,,97,,,,0,,16.1,,100.01,,,,,,NA
########,2017,7,1,8:00,18.6,,17.9,,96,,,,0,,16.1,,100.05,,,,,,NA
########,2017,7,1,9:00,18.8,,18,,95,,,M,4,,16.1,,100.02,,,,,,NA
########,2017,7,1,10:00,19.3,,18.1,,93,,19,,8,,14.5,,100.01,,,,,,NA
########,2017,7,1,11:00,18.8,,17.8,,94,,20,,11,,16.1,,100,,,,,,NA
########,2017,7,1,12:00,20.5,,18.6,,88,,22,,8,,12.9,,99.98,,27,,,,NA
########,2017,7,1,13:00,20.7,,18.1,,85,,21,,9,,16.1,,99.94,,27,,,,NA
########,2017,7,1,14:00,19.8,,17,,84,,25,,8,,16.1,,99.96,,,,,,NA
########,2017,7,1,15:00,17.1,,15.5,,90,,18,,18,,16.1,,99.97,,,,,,Rain
########,2017,7,1,16:00,15.9,,15,,94,,24,,9,,14.5,,100,,,,,,Rain
########,2017,7,1,17:00,15.3,,14.8,,97,,25,,13,,16.1,,100.01,,,,,,NA
########,2017,7,1,18:00,16,,14.8,,93,,24,,11,,16.1,,100.03,,,,,,NA
########,2017,7,1,19:00,16,,14.6,,91,,22,,24,,16.1,,100.07,,,,,,NA
########,2017,7,1,20:00,14.9,,14,,94,,25,,11,,16.1,,100.12,,,,,,NA
########,2017,7,1,21:00,16.1,,15.2,,94,,25,,15,,16.1,,100.23,,,,,,NA
########,2017,7,1,22:00,19.6,,17.3,,87,,33,,9,,16.1,,100.32,,,,,,NA
########,2017,7,1,23:00,19.1,,15,,77,,30,,15,,14.5,,100.37,,,,,,NA
########,2017,7,2,0:00,18.4,,13.7,,74,,30,,15,,16.1,,100.41,,,,,,NA
########,2017,7,2,1:00,16.5,,13.6,,83,,27,,9,,16.1,,100.42,,,,,,NA
########,2017,7,2,2:00,14.5,,12.9,,90,,26,,8,,16.1,,100.43,,,,,,NA
########,2017,7,2,3:00,13.9,,12.8,,93,,24,,9,,16.1,,100.45,,,,,,NA
########,2017,7,2,4:00,14.1,,13.2,,94,,27,,9,,16.1,,100.46,,,,,,NA
########,2017,7,2,5:00,12.9,,12.3,,96,,,M,4,,14.5,,100.49,,,,,,NA
########,2017,7,2,6:00,13.5,,12.9,,96,,23,,5,,16.1,,100.54,,,,,,NA
########,2017,7,2,7:00,15.3,,14,,92,,23,,8,,16.1,,100.59,,,,,,NA
########,2017,7,2,8:00,18.3,,14.3,,77,,24,,5,,16.1,,100.59,,,,,,NA
########,2017,7,2,9:00,16.9,,14.6,,86,,20,,11,,16.1,,100.6,,,,,,NA
########,2017,7,2,10:00,17.5,,13.6,,78,,20,,15,,16.1,,100.6,,,,,,NA
########,2017,7,2,11:00,20.1,,14.9,,72,,19,,11,,16.1,,100.59,,,,,,NA
########,2017,7,2,12:00,21.5,,14.3,,63,,18,,9,,16.1,,100.53,,25,,,,NA
########,2017,7,2,13:00,21.8,,15.3,,66,,11,,8,,16.1,,100.41,,26,,,,NA
########,2017,7,2,14:00,22.8,,16.1,,65,,10,,8,,16.1,,100.42,,27,,,,NA
########,2017,7,2,15:00,23.7,,16.7,,64,,,M,4,,16.1,,100.38,,29,,,,NA
########,2017,7,2,16:00,26.7,,15,,48,,26,,30,,16.1,,100.34,,31,,,,NA
########,2017,7,2,17:00,24.2,,14.8,,55,,26,,22,,16.1,,100.33,,28,,,,NA
########,2017,7,2,18:00,19.9,,13.9,,68,,25,,13,,16.1,,100.33,,,,,,NA
########,2017,7,2,19:00,20.4,,14.3,,67,,25,,15,,16.1,,100.32,,,,,,NA
########,2017,7,2,20:00,21.5,,14.4,,64,,35,,17,,16.1,,100.39,,25,,,,NA
